Score,Episodes,Duration_format,Genre_format,Name_format,Type_format,Source_format,similarity
7,1,7,9,1400,5,1,0.9999455697704862
6,12,24,18,5611,0,2,0.9999455493924476
7,10,23,0,3930,0,3,0.9999455165102968
7,4,18,0,2689,2,0,0.9999455067554632
7,6,30,18,5824,4,0,0.9999454666346405
7,13,23,0,4197,0,7,0.9999454501192808
7,1,10,0,1258,3,1,0.9999454056058422
7,2,24,0,3141,2,1,0.9999454051072817
6,12,24,21,5807,0,3,0.9999453489449486
7,2,30,13,1455,2,1,0.999945344902074
8,13,24,0,4300,0,1,0.9999452932988581
7,12,24,18,5633,0,0,0.999945281630035
7,12,23,18,5495,0,0,0.999945267461734
8,1,26,0,3224,1,0,0.999945252726826
7,12,23,10,5007,0,1,0.9999452523426013
7,12,23,18,5497,0,0,0.999945246190296
8,26,13,0,2130,0,1,0.9999452364257567
5,12,24,9,5017,0,3,0.9999451981038091
6,6,24,18,5043,0,0,0.9999451970726007
7,1,11,0,1386,3,0,0.999945191649202
5,12,23,18,5527,0,7,0.9999451832887486
6,1,45,0,2679,2,1,0.99994517062301
6,12,22,18,5319,4,1,0.9999451665999445
8,12,23,18,5573,0,1,0.9999451626264735
7,12,24,18,1285,2,0,0.9999451294133647
6,12,23,9,4874,0,0,0.9999451152046386
7,24,23,8,5604,0,1,0.9999451148086882
6,1,42,0,4772,4,1,0.9999451127158152
8,1,27,0,3371,2,1,0.9999450801608075
6,12,24,0,1201,0,2,0.9999450780986896
8,12,23,18,5582,0,1,0.9999450681364123
7,24,23,12,5987,0,3,0.9999450652648085
6,12,24,7,4843,0,0,0.9999450613233967
6,24,23,0,4678,0,0,0.9999450607427488
6,10,24,18,5491,0,2,0.9999450086957299
8,25,23,0,1665,0,1,0.999944988100958
7,1,27,0,3341,2,1,0.9999449702888419
6,1,100,18,5242,1,0,0.9999449639335447
7,1,26,19,4865,3,1,0.9999449437017013
7,13,23,0,4242,0,7,0.9999448814442602
8,12,24,0,4258,0,1,0.9999448692602655
7,1,71,11,3697,1,0,0.99994484755755
8,5,25,0,3766,0,3,0.9999448458184419
7,2,23,0,3117,2,3,0.9999448122594619
6,12,23,18,5493,0,0,0.9999448095616711
7,1,24,0,3041,3,2,0.9999447703919128
7,3,7,0,635,2,1,0.9999447220320263
7,1,26,0,3304,2,3,0.9999447099809904
5,12,23,18,5524,0,3,0.9999447012292704
7,1,25,11,4329,2,3,0.9999446981031131
8,12,23,10,5096,0,1,0.9999446707322088
8,24,24,0,4991,0,1,0.999944660602931
6,12,23,18,5579,0,3,0.9999446318446361
7,1,98,10,5374,1,0,0.999944623083692
5,12,24,18,5578,4,0,0.9999446180085624
8,24,24,0,4998,0,1,0.999944589483754
8,13,24,0,4358,0,1,0.9999445720527484
7,12,25,18,5909,2,3,0.9999445348297458
7,12,24,0,4274,0,2,0.9999444812686354
6,11,23,18,5464,4,2,0.9999444788188446
7,1,27,0,1560,2,0,0.9999444652806417
7,13,24,0,4371,0,3,0.9999444609557073
7,12,24,8,5047,0,1,0.9999444584075916
5,39,25,0,2722,0,1,0.9999444492836697
7,12,24,8,5048,0,1,0.9999444467985678
8,12,24,8,5130,0,3,0.9999444422183954
5,12,15,4,3451,0,3,0.9999444404072284
7,13,15,18,4485,4,3,0.9999444291325703
8,24,24,0,5014,0,1,0.999944427314261
7,12,24,0,4255,0,1,0.9999444246679792
6,24,19,0,4211,0,5,0.9999444218646487
6,12,24,0,4215,0,1,0.9999443927356408
6,12,24,18,5726,0,2,0.9999443606069687
5,12,23,18,5537,0,2,0.9999443541823779
6,1,18,28,2053,2,0,0.9999443529077257
7,12,24,8,5031,0,0,0.9999443434653681
7,20,14,21,4858,4,1,0.9999443380219143
7,12,23,18,5584,0,0,0.9999443313311048
7,1,92,0,5702,3,1,0.9999443156377087
6,2,15,7,2837,3,1,0.9999443084741044
6,3,27,0,3601,3,0,0.9999442888686189
7,1,75,0,4572,3,1,0.9999442860121133
7,13,23,0,4216,0,1,0.9999442617323153
7,1,34,9,5241,3,2,0.9999442582180539
8,1,34,10,5402,3,3,0.9999442464105197
6,2,26,18,4968,2,1,0.9999442434819231
7,2,25,0,3320,3,1,0.9999442296129378
7,1,24,0,3074,2,1,0.9999442271978576
7,12,23,8,4936,0,1,0.9999442248331468
8,12,23,0,4184,0,1,0.9999441969237873
6,33,26,0,5525,4,1,0.9999441796406925
5,12,23,18,5554,0,2,0.9999441760891015
7,25,25,18,1597,0,0,0.9999441566325362
7,2,24,0,3240,3,2,0.9999441544393984
7,12,23,7,4903,0,3,0.9999441054603392
6,1,26,0,3259,2,1,0.9999441018967979
5,12,24,18,5653,0,0,0.999944099818627
5,46,25,0,3629,0,1,0.999944093452577
6,35,23,18,2040,0,1,0.9999439942678909
7,12,18,18,4923,4,3,0.9999439521714758
4,2,44,0,5123,4,0,0.9999439380388966
7,13,24,0,4414,0,3,0.9999439333166646
6,12,23,10,5101,0,2,0.9999439137484607
8,12,24,7,5024,0,0,0.9999438988791781
6,2,30,28,6054,2,3,0.9999438881216017
7,12,24,18,5796,0,1,0.9999438845065418
7,1,25,28,5209,2,3,0.9999438815108521
6,3,30,18,5650,2,1,0.9999438811060068
7,13,24,18,1277,0,2,0.999943855423397
7,12,23,0,4146,0,0,0.9999438424224908
7,12,23,0,4217,0,3,0.9999438336543123
6,12,23,18,5636,0,2,0.9999438317077113
8,10,22,0,3925,0,1,0.9999438142504894
8,13,23,18,5883,0,7,0.9999438096034309
8,12,23,0,4218,0,1,0.9999437632584571
5,2,46,26,2371,2,1,0.9999437598005835
6,12,22,18,5452,4,1,0.9999437431663443
7,1,28,7,4425,3,3,0.9999437293623329
8,11,22,18,5458,0,0,0.9999437020512407
8,11,25,18,5937,4,3,0.9999436661104952
8,4,25,18,5266,1,3,0.9999436202699263
6,12,24,0,1200,0,0,0.9999436195799263
6,13,25,0,1257,0,0,0.9999436191081551
8,3,27,18,5399,4,3,0.9999436124407068
8,4,25,18,5267,1,3,0.9999436097512645
6,25,25,18,1587,0,1,0.9999436053224665
8,4,25,18,5268,1,3,0.9999435992352466
7,1,25,0,3234,2,1,0.9999435844634618
6,2,30,28,1940,2,0,0.9999435787269129
5,46,25,0,3616,0,0,0.9999435745327951
9,11,23,8,4987,0,1,0.9999435704213073
7,26,22,13,6151,4,3,0.999943567099439
7,12,24,9,5280,0,5,0.9999435514153197
7,2,30,0,3949,2,1,0.99994351898971
5,13,24,0,4395,0,7,0.9999434846313167
7,52,24,10,3449,0,0,0.9999434488460616
5,26,11,3,1934,0,1,0.9999434459866039
6,12,24,18,5768,0,0,0.9999434352461899
7,1,26,0,3340,3,1,0.9999434278422791
7,13,24,18,5877,4,0,0.9999434171261257
7,1,18,7,3198,2,1,0.9999434104250661
7,2,23,8,1104,3,1,0.9999434098904006
7,13,23,18,5784,0,1,0.9999434033931337
7,12,24,10,1111,0,3,0.9999433743133704
6,10,23,0,4007,0,1,0.9999433706226325
7,13,24,0,4461,0,3,0.9999433638070108
7,1,24,28,5052,2,1,0.9999433517992928
6,12,22,18,5463,4,0,0.9999433488587763
7,30,25,8,1740,0,1,0.9999432851241657
8,2,25,17,4957,2,1,0.9999432821665153
5,47,40,0,3121,0,1,0.9999432784382137
7,12,24,4,4759,0,0,0.9999432594371817
8,13,24,8,5317,0,3,0.9999432322075568
8,12,23,10,5224,0,1,0.9999432142412181
8,12,24,17,5849,0,1,0.9999431971217533
8,12,23,0,4263,0,1,0.9999431958361715
7,12,25,18,6031,4,3,0.9999431795960414
6,12,23,18,5721,0,3,0.9999431718833472
7,13,24,18,5954,0,1,0.9999431532934246
8,12,23,18,5813,0,3,0.9999431520984887
7,12,24,0,4403,0,3,0.9999431235579928
6,1,13,18,2948,3,1,0.9999431203425198
7,2,19,28,4401,2,3,0.9999430982967937
7,6,30,18,6076,4,0,0.9999430919401305
7,25,23,0,4959,0,0,0.9999430915757214
7,10,23,0,4070,0,1,0.9999430881288457
8,1,24,0,3175,3,1,0.9999430877434031
6,12,23,8,4964,0,0,0.9999430840813838
8,1,23,0,3059,3,1,0.9999430728751699
7,12,24,4,4844,0,3,0.9999430717827413
4,1,35,28,2109,2,0,0.9999430261835734
8,15,24,9,5558,0,2,0.9999429699088337
8,26,24,8,1531,0,3,0.9999429334295666
7,13,24,0,4454,0,1,0.9999429248464139
7,12,24,0,4377,0,1,0.9999429121578903
5,1,25,3,3584,3,1,0.9999428784694788
7,1,27,0,3517,2,1,0.9999428623556094
8,13,24,18,5980,4,0,0.999942849967993
8,13,24,0,4501,0,1,0.9999428425567354
6,1,30,8,4716,3,0,0.9999428124116451
9,10,23,18,5668,0,1,0.9999428008411589
7,12,23,18,5734,0,0,0.9999428007604242
7,1,14,18,3177,2,0,0.9999427952635938
8,25,23,0,5067,0,1,0.9999427930103424
8,1,24,13,4530,3,3,0.9999427743416514
7,1,28,0,3638,2,1,0.9999427654359496
6,1,35,0,1999,2,0,0.9999427646817062
7,12,23,0,4302,0,3,0.9999427627902846
7,1,82,0,4922,1,0,0.9999427299105327
8,3,25,18,5231,2,3,0.9999427258188006
6,12,23,10,5207,0,2,0.999942710214711
8,3,28,18,5552,4,0,0.9999427097165764
7,12,25,13,5705,4,1,0.9999426997239477
8,12,23,18,5890,4,7,0.9999426827088199
7,1,26,18,5001,3,0,0.9999426503493112
8,12,24,0,4520,0,7,0.9999426503360428
7,24,24,10,1436,0,3,0.99994264650166
8,13,26,10,5811,0,3,0.9999426454122379
6,25,24,0,5111,0,0,0.9999426328291044
7,12,23,0,4270,0,1,0.9999426260139077
5,25,24,18,1569,0,1,0.9999426081148907
6,4,21,0,1047,0,1,0.9999425943657161
6,12,24,0,4360,0,1,0.9999425866003736
5,2,44,18,2122,2,1,0.9999425778561404
7,13,23,18,5912,0,3,0.9999425741554024
7,13,23,18,5913,0,3,0.9999425644076634
6,12,22,0,4074,0,0,0.9999425512871853
8,12,24,0,4529,0,7,0.9999425453796127
8,6,24,10,4918,0,3,0.999942520646274
6,37,39,0,2520,0,0,0.9999425040180847
7,3,20,28,4747,2,1,0.9999424475859781
5,12,23,18,5723,0,2,0.999942447163204
8,12,24,0,4459,0,1,0.9999424031482292
7,12,24,0,4464,0,3,0.9999423877872696
7,1,24,0,3260,2,3,0.9999423732345306
8,2,23,0,3281,2,1,0.9999423548977606
9,12,28,10,6074,0,3,0.9999422988840199
6,12,24,18,5887,4,1,0.9999422909360237
7,2,24,18,4893,2,0,0.9999422882426005
8,24,23,0,1583,0,1,0.9999422804233464
8,8,24,18,5654,4,3,0.9999422716015784
6,12,23,18,5767,0,1,0.9999422704950869
4,1,49,27,2551,2,0,0.9999422495055398
7,11,24,18,5919,0,3,0.99994224749282
7,12,24,0,4432,0,1,0.9999422472753874
7,12,24,0,4407,0,0,0.9999422076201939
8,12,23,18,5865,0,1,0.9999422038691507
8,1,106,8,5802,1,0,0.9999421918761676
5,3,30,28,1886,2,1,0.9999421869743544
7,12,23,0,4308,0,1,0.9999421542255358
5,16,21,18,5697,4,0,0.9999421537736037
7,13,23,18,6012,0,7,0.9999421320322793
6,12,23,18,5756,0,0,0.9999421144379106
7,13,24,0,4606,0,7,0.9999421126603969
6,1,74,19,3648,1,1,0.9999420988904805
7,12,23,10,5307,0,2,0.9999420958483983
7,12,24,0,4445,0,1,0.9999420916375648
6,2,35,0,1903,2,1,0.9999420420462536
8,1,94,0,5600,1,0,0.9999420362401296
8,13,23,18,5972,0,1,0.9999419936280729
7,60,34,0,4362,4,1,0.9999419878646972
6,13,23,12,5489,0,1,0.9999419172417305
7,12,20,18,5417,4,3,0.999941917048218
8,12,24,0,4500,0,1,0.9999419170339242
5,11,11,0,2483,0,1,0.9999419145317735
8,4,26,0,3942,2,1,0.999941891951169
5,12,24,18,5876,0,0,0.9999418789197078
7,26,25,8,1535,0,3,0.9999418774519273
6,13,12,0,2776,0,1,0.9999418752679073
8,2,22,0,3196,2,1,0.9999418593274685
6,12,24,7,5122,0,0,0.9999418286482162
6,12,24,10,5435,0,2,0.9999417229282749
7,12,24,0,4521,0,3,0.9999417116958944
8,1,94,0,5518,1,3,0.9999417044022831
6,12,23,18,5801,0,0,0.9999416710509816
7,1,24,0,3314,2,3,0.9999416674744595
6,12,24,8,5254,0,1,0.999941633539057
6,26,14,18,5272,0,2,0.9999416284176106
7,1,27,0,3622,2,1,0.9999416273237283
7,12,23,18,5925,0,3,0.9999416229421233
8,1,25,0,3410,3,1,0.9999416103203819
6,12,24,0,4486,0,3,0.9999415980006073
8,12,23,0,4393,0,1,0.9999415977255757
5,13,23,18,5847,4,1,0.9999415896691994
7,25,24,0,5304,0,1,0.9999415763697044
7,12,23,0,4356,0,1,0.9999415657727713
7,12,23,18,5864,0,0,0.9999415203140192
8,12,23,0,4400,0,1,0.9999415133768156
7,12,23,8,5147,0,0,0.9999415012055017
5,12,23,10,5219,4,1,0.9999414991531285
7,12,24,0,4499,0,1,0.999941451276618
7,49,24,0,5440,0,2,0.9999414226137138
6,49,24,18,2939,0,0,0.9999414049393578
7,1,23,12,4330,3,0,0.9999413949354393
6,3,24,0,3540,4,3,0.9999413933641395
6,1,23,18,4676,3,1,0.9999413857601231
6,12,23,0,4327,0,1,0.9999413856800353
8,6,24,10,4950,0,0,0.9999413579606895
6,12,24,18,6056,0,3,0.9999413308465996
8,13,23,18,6042,0,1,0.9999413281235097
6,12,23,18,5838,0,0,0.9999413102320154
8,12,23,0,4417,0,1,0.9999413092436596
7,4,50,17,2308,2,1,0.999941284097538
7,12,23,18,5916,0,1,0.9999412782891861
9,51,24,0,4183,0,1,0.9999412758619771
8,3,21,10,4235,3,1,0.9999412619051259
8,3,30,8,1382,2,1,0.9999412612649659
7,12,24,10,5502,0,1,0.9999412532853474
9,12,22,13,5529,0,1,0.9999412323096476
6,12,24,8,5291,0,1,0.9999412322925176
8,51,24,0,4257,0,1,0.9999411910841057
6,3,14,28,3442,4,0,0.999941182704824
8,12,23,18,5973,0,1,0.9999411631483556
6,12,24,0,4481,0,1,0.9999411358679542
6,1,24,0,3296,3,3,0.9999411125194646
7,12,24,0,4528,0,1,0.9999411114227689
8,13,24,9,5538,0,0,0.9999410481528755
6,12,24,18,6016,0,0,0.9999410284210037
7,1,6,10,1205,5,1,0.9999410247818777
7,12,24,0,4536,0,1,0.9999410181628448
5,24,15,18,5326,4,1,0.9999410136582894
5,1,70,0,4112,3,1,0.9999409825852954
5,26,22,0,4944,0,0,0.9999409767432509
8,13,24,13,5862,0,0,0.9999409766990079
8,12,24,0,4583,0,1,0.9999409499901114
6,6,30,4,1359,2,0,0.9999409483936256
5,17,30,0,5588,4,0,0.9999409412040363
6,2,20,28,4712,2,1,0.9999408934262795
7,12,23,4,4900,0,3,0.9999408747177326
6,12,24,0,4478,0,0,0.9999408356451823
8,10,23,0,4331,0,3,0.9999408268565148
8,25,23,0,5273,0,1,0.9999408204017689
7,1,89,20,4384,1,2,0.9999407786007851
6,24,23,0,5103,0,0,0.999940757069511
8,13,24,8,5480,0,0,0.9999407549659359
7,50,24,0,5455,0,1,0.9999407388391628
8,12,22,7,5057,0,1,0.9999407235355164
6,12,23,18,5951,0,2,0.9999407148445755
6,1,24,10,4343,1,0,0.9999407126497755
6,1,24,18,4856,3,0,0.9999406963793214
8,2,21,7,3927,2,1,0.9999406827342949
7,25,23,18,1546,0,1,0.9999406823298137
8,1,24,0,3413,3,3,0.9999406526376465
6,2,57,0,3204,3,0,0.9999405851175607
5,26,15,10,4829,4,0,0.9999405850964367
7,12,24,8,5400,0,1,0.9999405578053421
6,1,21,18,4497,1,2,0.9999405493386722
7,1,30,0,4102,2,2,0.9999405487502067
5,10,23,10,5205,0,3,0.9999405443388103
5,12,23,8,5212,0,3,0.999940527056892
8,12,24,0,4620,0,1,0.9999405261366778
2,12,23,18,5725,0,1,0.9999405119236928
6,2,28,0,1476,2,3,0.9999404909914223
7,2,30,18,5971,2,2,0.9999404803296169
8,12,23,18,6024,0,0,0.999940427063029
5,1,29,28,6127,3,3,0.9999404016853104
5,26,22,0,5005,0,0,0.9999403972795433
8,11,22,0,4318,0,3,0.9999403824089456
7,12,24,18,6139,4,1,0.9999403745074461
7,2,27,28,1833,2,3,0.9999403603240964
7,13,23,17,6037,0,1,0.9999403595070103
6,2,30,28,1887,2,3,0.9999403375189814
7,20,20,8,5423,4,3,0.9999403349433958
7,12,23,0,4542,0,7,0.9999403317263457
7,1,24,0,3355,3,1,0.9999403074324412
7,12,19,18,5416,4,3,0.9999403068932433
5,13,24,18,6130,0,0,0.9999403028562777
7,12,24,0,4598,0,1,0.9999403025539315
7,26,24,13,1526,0,0,0.9999403006995553
5,40,13,19,2786,0,1,0.9999402866048043
5,10,15,3,3437,0,1,0.9999402816762342
7,12,24,0,1182,0,1,0.999940278057209
7,12,25,8,5567,0,1,0.9999402748031548
5,12,25,10,5615,0,0,0.999940269614102
8,13,24,0,4730,0,1,0.9999402121514118
5,3,21,11,4267,3,1,0.9999401782993877
7,12,23,10,5438,0,0,0.999940165375182
7,12,23,0,4475,0,1,0.9999401422265681
7,12,23,8,5299,0,1,0.9999401357309246
6,2,25,13,4902,2,1,0.9999401354912923
6,12,23,10,5468,0,3,0.9999401083029763
5,51,24,0,4588,0,0,0.9999401081247837
6,36,25,0,5944,4,1,0.9999401067221599
6,4,30,8,1340,2,1,0.9999400691577087
8,13,23,4,5055,0,1,0.9999400220574013
6,51,23,3,3782,0,2,0.9999400148348432
7,12,23,0,4511,0,2,0.9999400054607203
6,12,24,0,4550,0,0,0.9999400002048257
7,1,26,28,5821,2,3,0.9999399857767725
7,12,24,0,4673,0,3,0.9999399613808042
7,12,24,0,1186,0,0,0.999939959331628
7,9,24,18,5874,4,0,0.999939957726643
6,50,23,0,4768,0,0,0.9999399543890577
8,51,23,0,5200,0,1,0.9999399542906753
5,13,24,17,6133,0,1,0.9999399375593175
7,10,24,0,4456,0,1,0.9999399283544993
6,12,24,10,5610,0,2,0.9999399095550665
7,6,23,12,5054,0,0,0.999939902064679
8,12,24,0,4700,0,2,0.9999399002476959
8,2,23,0,3467,2,1,0.999939865253466
7,3,23,0,1194,3,1,0.9999398647644904
5,12,24,18,6090,0,0,0.999939860012985
6,12,23,18,6018,0,1,0.9999398562007776
7,12,20,18,5621,4,3,0.9999398498260003
8,13,23,9,5539,0,1,0.9999398443707882
7,6,24,10,5162,0,7,0.9999398421325478
8,1,90,17,4451,1,1,0.999939839409446
7,15,16,18,5258,4,7,0.9999398269591443
5,5,12,5,2753,4,1,0.9999398221309169
7,12,22,18,5866,4,0,0.999939812317937
7,1,24,0,3459,2,3,0.9999398100895612
6,13,23,18,6111,0,1,0.9999398093434751
7,26,24,18,1588,0,1,0.9999398018878262
6,20,13,18,5006,4,7,0.9999398005809178
6,1,16,28,3780,2,0,0.9999397965250504
7,1,24,0,3396,3,1,0.9999397893817307
7,12,24,0,4645,0,1,0.9999397684231578
7,3,22,18,4990,2,1,0.9999397455153215
8,3,23,10,4644,2,1,0.9999397441836212
6,12,24,0,4573,0,0,0.9999397369338193
7,50,23,0,5392,0,2,0.9999397111210703
7,12,24,0,4675,0,2,0.9999397078993959
8,11,23,17,5975,0,1,0.9999397047646493
8,24,22,0,5184,0,1,0.9999396739590425
7,12,24,8,5486,0,1,0.9999396643671199
7,50,20,4,4063,0,0,0.9999396433675628
6,2,19,28,4661,2,1,0.9999396106533539
6,1,23,18,4812,3,0,0.9999396050676461
6,51,24,0,4209,0,0,0.9999395992161229
8,1,51,18,2426,1,1,0.9999395947597733
8,13,24,7,5531,0,1,0.9999395837743003
8,52,24,0,5704,0,1,0.9999395778098664
9,1,117,18,5905,1,1,0.9999395775804818
5,52,25,0,4143,0,2,0.999939560120831
8,12,24,4,5129,0,0,0.9999395564995411
6,2,48,10,2277,2,1,0.9999395427287292
8,1,82,18,3979,1,3,0.9999395113881795
7,4,24,0,3861,3,2,0.999939493571813
6,1,63,10,3136,1,0,0.9999394912805898
8,14,23,10,5785,0,3,0.999939489591698
6,3,28,18,1420,2,0,0.9999394689873236
7,1,95,0,5485,1,1,0.999939467818957
7,26,24,0,1666,0,1,0.9999394665358671
7,13,23,0,4702,0,7,0.9999394577795051
6,12,24,10,5676,0,3,0.9999394545644561
7,1,16,0,2391,3,1,0.9999394506735073
7,12,23,4,4985,0,1,0.9999394314697847
5,50,23,0,4590,0,0,0.9999394017452088
7,1,38,8,1815,2,1,0.9999393597091368
6,11,23,18,6035,0,3,0.999939279803003
7,23,24,0,5477,0,2,0.999939269609067
7,12,24,0,1177,0,3,0.999939260889604
7,1,90,19,4398,1,3,0.9999392090352738
6,4,15,5,3162,2,0,0.9999392042737687
7,13,24,0,4781,0,1,0.9999391788197562
7,12,24,13,5926,4,1,0.9999391321770138
5,46,24,0,3337,0,1,0.9999391183356506
8,13,23,0,4659,0,0,0.999939112326114
6,1,82,18,4010,1,1,0.9999391059625465
7,12,24,0,1176,0,3,0.9999390814069221
8,12,24,8,5563,0,0,0.9999390516300418
7,1,27,28,6102,2,3,0.9999390433040704
7,13,24,10,5782,0,0,0.999939011964101
7,2,20,28,5012,4,3,0.9999389254593946
8,25,24,0,5645,0,1,0.9999389242152773
6,1,24,18,5059,3,1,0.9999389112109922
7,12,23,0,4585,0,1,0.9999388698448449
7,4,16,28,4491,2,1,0.9999388692384159
8,2,24,0,3674,2,1,0.9999388594696834
7,1,52,18,2469,2,1,0.9999387279961931
6,1,16,18,3806,3,1,0.9999386991489424
7,13,23,10,5739,0,3,0.999938696012636
9,10,24,0,4646,0,1,0.9999386659980094
6,32,9,25,5107,0,7,0.9999386520163642
7,2,18,28,4631,2,1,0.9999385970618183
6,2,21,12,4450,2,3,0.9999385816268007
7,12,23,10,5593,0,0,0.9999385811867317
8,11,24,13,5964,0,1,0.9999385785983375
6,4,30,0,4632,3,1,0.9999385678317888
7,1,26,28,5996,2,3,0.9999385649928878
7,24,14,10,4947,4,3,0.9999385619121917
7,1,12,18,3105,2,0,0.9999385447527618
7,1,23,0,1265,3,1,0.9999384416982002
7,1,104,0,5992,4,0,0.9999384178280313
6,1,25,5,4205,1,0,0.9999384086424519
6,7,5,0,1184,4,3,0.9999383977096767
8,13,23,8,5595,0,1,0.999938393803505
7,24,23,0,5442,0,1,0.9999383586089836
6,13,23,10,5730,0,3,0.9999383163664737
7,12,24,0,4779,0,1,0.9999382841156242
6,2,21,28,5190,2,1,0.9999382549738144
7,35,8,18,4115,4,0,0.9999382494093277
6,1,109,8,5809,1,0,0.9999382464625528
7,12,23,0,4641,0,1,0.9999382376520604
6,12,23,0,4643,0,3,0.9999382048891398
7,12,23,10,5661,0,1,0.999938176751325
8,12,23,10,5805,0,7,0.9999381746881887
8,12,23,0,4663,0,0,0.999938142207579
7,12,24,18,1242,0,1,0.9999381306661955
5,51,24,0,5753,0,0,0.9999380887542267
7,52,24,0,6059,4,3,0.9999380869691243
6,12,15,0,3424,0,1,0.9999380733934489
6,1,24,28,5603,2,1,0.9999380720137898
7,24,24,0,5612,0,0,0.9999380327535635
7,1,24,8,4428,3,0,0.9999380291876521
9,12,24,0,4888,0,1,0.9999380090441928
6,1,24,18,5152,3,1,0.9999379859730646
6,30,20,0,1893,0,2,0.9999379845828922
8,12,24,10,5921,0,3,0.9999379814636498
7,11,23,8,1029,0,1,0.9999379747320987
6,50,24,13,2965,0,2,0.9999379686987058
6,12,23,13,5899,0,2,0.9999379659491014
6,13,15,8,4287,0,0,0.9999379627827513
8,1,27,0,4045,2,3,0.9999379200132461
7,13,23,8,5627,0,2,0.9999378749726026
7,2,30,28,1865,2,1,0.9999378599823755
7,12,19,18,5669,4,3,0.9999378026358762
6,2,27,18,5770,1,1,0.999937780665986
7,5,5,13,930,0,0,0.9999377234412581
8,23,23,0,5559,0,3,0.9999377078641141
7,24,23,0,5568,0,3,0.9999376822785664
7,13,20,18,5939,4,3,0.9999376614017841
7,1,25,4,4206,1,0,0.9999376556316011
7,1,102,0,5771,1,2,0.9999376529320462
5,1,25,19,5333,1,0,0.9999375994713255
7,1,26,0,3838,3,1,0.9999375586117568
8,4,24,0,4107,0,3,0.9999375316174667
7,12,24,10,5924,0,3,0.999937522863124
7,1,26,4,4423,2,3,0.9999375070291872
7,12,23,10,5776,0,3,0.9999374988558793
5,1,24,18,5163,1,1,0.9999374953289488
7,1,20,0,3070,2,1,0.9999374906067258
8,17,18,18,5998,4,3,0.9999374788305041
8,1,100,4,5393,1,0,0.9999374451218632
6,12,22,0,4492,0,0,0.9999374406154606
6,1,28,10,5250,5,5,0.9999374188063452
6,52,22,18,3153,0,1,0.9999373984455979
6,2,30,8,1367,2,3,0.9999373742790947
6,15,14,19,5049,4,1,0.9999373715561232
6,6,13,10,3579,3,1,0.9999373657625596
7,5,10,18,3298,4,0,0.9999373417589797
6,12,23,10,5673,0,0,0.9999373189187996
7,12,24,0,4916,0,3,0.9999373148861385
5,50,25,0,3634,0,1,0.9999372999215667
7,12,24,0,4872,0,1,0.9999372865347511
6,1,23,17,5010,3,1,0.999937281369732
6,1,15,0,2374,2,1,0.9999372783246032
7,12,22,7,5342,0,1,0.999937204346185
8,24,13,0,3725,0,1,0.9999372007551728
6,3,16,28,4465,2,1,0.9999371923521533
5,45,25,0,3051,0,1,0.9999371557564785
7,1,24,0,3654,2,2,0.9999371516650498
8,10,23,0,4648,0,3,0.9999371506411624
5,26,24,0,5746,0,1,0.9999370905107189
6,1,74,0,4139,1,0,0.9999370897911627
8,13,23,8,5729,0,1,0.9999370838577236
6,12,23,4,5252,0,7,0.999937076696255
8,25,23,0,5696,0,1,0.9999370300804874
7,1,23,8,4452,3,3,0.9999370215444152
5,16,20,18,6085,4,0,0.9999370166439241
6,12,24,7,5638,0,2,0.9999369933553092
5,50,24,0,6160,0,1,0.9999369847515065
7,1,24,0,3690,2,3,0.9999369748180905
7,12,5,0,1497,0,1,0.9999369700219473
7,3,25,18,5759,4,3,0.9999369688766111
7,12,23,0,4834,0,5,0.9999369585279252
6,1,12,13,3004,3,0,0.9999369378972678
6,12,23,10,5789,0,3,0.9999369088994304
8,12,24,0,4953,0,1,0.9999369033217139
6,1,56,18,2649,2,0,0.9999368969675477
6,12,24,10,5943,0,3,0.9999368872426487
8,11,23,10,5795,0,3,0.999936886856407
7,13,23,0,4879,0,2,0.9999368394725718
6,6,16,18,4541,4,0,0.9999367860170524
7,13,24,9,5931,0,0,0.999936774088647
7,12,23,0,4775,0,1,0.9999367661285095
8,13,23,9,5827,0,0,0.9999367509199845
7,12,24,9,5873,0,1,0.9999367461283073
7,1,71,18,3377,1,0,0.9999367026242726
7,1,26,0,3882,3,0,0.9999366843308506
8,1,93,0,5144,1,3,0.9999366730821916
5,26,13,10,4828,4,0,0.9999366691086052
7,12,23,10,5792,4,1,0.9999366686051886
7,11,22,13,5816,0,1,0.9999366644762514
7,12,24,10,5999,4,3,0.9999366044532139
7,11,24,0,4894,0,3,0.9999365977471902
8,12,23,0,4882,0,3,0.999936591890769
8,1,26,10,5108,2,1,0.9999365826405557
5,16,20,18,6170,4,1,0.9999365221940943
6,12,24,0,1154,0,3,0.9999365199504217
7,10,24,0,4764,0,1,0.9999364798178259
7,12,23,0,4895,0,7,0.9999364732839019
5,26,10,0,2575,0,5,0.9999364563653429
7,10,15,10,4426,0,2,0.9999363972670571
7,12,23,0,4817,0,1,0.9999363165599382
7,2,26,0,1333,2,3,0.9999363153290218
8,12,23,0,4864,0,1,0.9999362873279339
7,12,23,0,4821,0,1,0.9999362740279967
7,12,23,0,4871,0,3,0.9999362407937631
7,1,27,18,5880,3,2,0.999936234990554
8,12,23,10,5957,0,3,0.9999362284733456
7,39,23,18,2176,0,1,0.9999362162816017
7,12,24,7,5747,0,1,0.9999361814116143
8,12,24,8,5897,0,1,0.9999361030884402
