Score,Episodes,Duration_format,Rating_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format,cluster
5.0,56,25,1,0,34,21,2821,0,0,1
7.0,11,1,0,0,6,15,2822,3,3,1
7.29,11,23,1,3,3,103,2823,0,1,1
7.5,1,30,1,4,6,37,2824,3,26,1
6.87,2,30,2,10,120,117,2825,2,1,1
7.35,22,23,1,3,6,15,2826,0,2,1
8.38,22,23,0,1,18,15,2827,0,0,1
5.91,1,26,2,10,113,338,2828,2,0,1
7.52,26,24,1,0,60,1,2829,0,2,1
7.05,13,24,1,0,6,86,2830,0,4,1
7.51,12,23,2,0,24,8,2831,0,1,1
7.67,1,109,1,1,6,3,2832,1,1,1
6.21,7,3,1,0,148,122,2833,3,1,1
6.81,1,43,1,0,0,8,2834,2,0,1
8.19,24,23,1,0,14,1,2835,0,4,1
7.8,2,22,1,0,17,5,2836,2,1,1
6.64,1,18,3,11,300,124,2837,2,1,1
5.04,1,11,3,1,24,124,2838,2,1,1
6.24,2,28,0,1,65,108,2839,2,1,1
6.12,6,4,2,21,48,22,2840,3,6,1
6.68,2,30,2,10,120,117,2841,2,2,1
6.29,2,57,3,0,25,182,2842,3,0,1
5.86,13,3,1,0,301,103,2843,0,1,1
6.22,10,24,1,0,226,142,2844,4,1,1
7.99,24,24,1,1,6,0,2845,0,1,1
6.41,24,22,1,0,2,6,2846,0,26,1
7.55,12,24,1,1,12,36,2847,0,0,1
6.44,2,51,1,3,12,108,2848,2,2,1
7.89,1,66,1,0,12,84,2849,1,0,1
5.62,1,30,1,2,24,182,2850,2,1,1
6.53,12,24,2,0,12,123,2851,0,4,1
7.55,13,24,1,0,6,43,2852,0,1,1
7.34,1,90,1,5,178,37,2853,1,26,1
6.26,26,3,1,0,136,123,2854,0,3,1
6.46,12,24,2,1,6,86,2855,0,0,1
7.49,13,24,1,3,11,380,2856,0,1,1
7.0,1,106,1,4,6,206,2857,1,5,1
7.39,12,24,0,1,20,182,2858,0,1,1
7.85,1,26,1,0,63,168,2859,1,0,1
6.82,12,3,1,0,301,147,2860,0,1,1
8.43,25,22,1,3,5,182,2861,0,1,1
7.59,1,98,0,1,6,37,2862,1,26,1
7.51,13,24,1,1,42,125,2863,0,0,1
8.07,25,24,1,1,6,86,2864,0,1,1
6.68,12,24,1,0,6,18,2865,0,4,1
7.46,12,24,1,0,12,46,2866,0,1,1
5.27,12,5,1,0,302,169,2867,0,0,1
7.42,1,25,1,0,19,9,2868,2,1,1
6.23,6,3,1,0,0,15,2869,3,0,1
6.8,2,3,1,0,298,153,2870,2,3,1
6.7,1,89,2,1,303,170,2871,1,8,1
7.23,13,24,1,2,0,5,2872,0,2,1
6.51,2,24,1,0,20,1,2873,3,9,1
7.05,12,24,1,0,2,23,2874,0,1,1
7.49,1,83,2,3,12,37,2875,1,4,1
8.04,13,24,1,0,2,102,2876,0,1,1
8.06,26,24,0,1,42,121,2877,0,1,1
7.77,12,24,1,0,12,78,2878,0,4,1
7.06,13,23,1,0,6,86,2879,0,4,1
7.01,26,24,1,11,11,299,2880,4,1,1
7.36,6,23,1,0,304,4,2881,2,11,1
7.21,25,24,1,0,20,43,2882,0,26,1
8.03,1,90,0,3,216,25,2883,1,4,1
7.35,12,23,1,0,100,103,2884,0,4,1
8.07,13,24,1,0,9,43,2885,0,4,1
7.14,1,93,1,4,19,21,2886,1,4,1
6.58,13,23,1,3,12,171,2887,0,2,1
7.11,10,24,1,0,12,123,2888,0,1,1
7.31,12,23,1,2,48,22,2889,0,4,1
6.3,1,31,1,1,0,0,2890,2,1,1
6.34,1,26,1,0,62,142,2891,2,1,1
6.7,1,24,2,0,20,9,2892,2,4,1
6.58,29,25,1,2,156,206,2893,0,9,1
6.58,12,24,1,2,12,84,2894,0,5,1
7.66,13,23,1,4,19,21,2895,0,0,1
7.31,1,6,1,14,12,206,2896,14,14,1
7.4,12,24,2,0,9,144,2897,0,4,1
6.42,51,25,3,1,2,86,2898,0,26,1
7.16,2,26,2,10,120,117,2899,2,1,1
6.68,20,3,1,0,12,123,2900,4,1,1
6.58,4,29,0,7,305,13,2901,2,2,1
7.95,1,99,1,3,6,86,2902,1,0,1
6.0,13,3,3,0,306,172,2903,0,0,1
5.22,8,3,1,0,307,151,2904,0,1,1
7.44,13,23,1,8,12,206,2905,0,6,1
8.08,14,27,1,1,33,48,2906,0,1,1
7.38,178,24,1,8,2,206,2907,0,0,1
6.07,12,23,1,2,10,43,2908,0,2,1
7.3,12,23,1,0,136,380,2909,0,1,1
5.0,5,4,1,12,308,173,2910,2,0,1
7.72,2,23,1,0,46,23,2911,2,1,1
6.33,12,24,1,0,12,41,2912,0,26,1
6.61,12,2,1,0,100,162,2913,0,1,1
5.78,3,23,2,1,100,174,2914,3,1,1
7.54,20,5,1,0,65,5,2915,4,11,1
7.54,1,59,0,1,0,206,2916,1,0,1
7.33,1,59,0,1,0,206,2917,1,0,1
7.27,1,59,0,1,0,206,2918,1,0,1
7.24,12,24,1,0,29,1,2919,0,4,1
8.24,1,156,1,3,48,162,2920,1,1,1
6.49,1,26,3,14,12,123,2921,2,2,1
6.23,12,4,3,0,2,159,2922,0,11,1
7.56,10,23,1,0,17,88,2923,0,4,1
8.15,1,106,1,0,3,299,2924,3,1,1
6.48,1,24,2,0,12,9,2925,3,4,1
8.96,1,110,1,0,6,206,2926,1,1,1
7.17,5,10,1,1,309,299,2927,4,0,1
6.77,12,24,2,0,12,22,2928,0,4,1
7.23,12,23,1,0,42,142,2929,0,3,1
6.79,1,23,1,11,10,1,2930,2,2,1
9.04,13,24,1,0,6,206,2931,0,1,1
7.49,1,26,2,0,136,5,2932,2,4,1
7.54,12,24,2,0,136,17,2933,0,4,1
6.85,73,23,1,1,2,126,2934,0,1,1
4.87,9,2,1,14,105,175,2935,14,0,1
7.22,12,23,0,0,136,122,2936,0,4,1
6.13,12,24,1,11,10,43,2937,0,5,1
6.76,1,24,2,0,12,146,2938,2,4,1
7.17,59,24,1,1,2,102,2939,0,0,1
7.44,13,24,1,1,12,5,2940,0,1,1
7.28,25,25,1,1,25,206,2941,0,0,1
7.98,4,24,0,0,6,18,2942,0,4,1
7.28,12,24,1,0,20,8,2943,0,4,1
7.21,2,25,1,0,25,1,2944,3,1,1
7.55,12,24,3,0,276,130,2945,0,0,1
7.35,13,4,1,0,12,410,2946,0,11,1
7.84,1,89,1,0,6,86,2947,1,1,1
7.46,13,23,1,1,19,21,2948,0,0,1
7.83,13,24,1,0,12,109,2949,0,4,1
7.45,1,100,3,2,6,25,2950,1,1,1
5.0,1,55,3,5,3,237,2951,3,5,1
6.22,1,88,1,1,172,182,2952,2,6,1
7.36,24,23,1,1,2,103,2953,0,1,1
6.72,7,3,1,1,12,78,2954,3,4,1
6.16,12,23,1,2,310,163,2955,0,0,1
6.72,3,1,3,11,2,15,2956,4,1,1
7.38,12,23,1,0,60,124,2957,0,3,1
5.0,33,25,3,0,3,3,2958,0,1,1
7.37,1,26,1,0,216,154,2959,3,1,1
6.85,1,27,0,0,311,15,2960,2,1,1
6.36,4,55,1,0,8,3,2961,2,1,1
6.1,10,40,1,0,0,0,2962,4,0,1
7.56,4,30,1,8,12,146,2963,3,1,1
8.01,4,27,1,0,19,123,2964,3,4,1
7.53,12,24,0,1,2,23,2965,0,0,1
7.35,12,23,0,2,136,182,2966,0,4,1
7.53,24,23,1,0,10,147,2967,0,4,1
7.14,13,24,1,1,12,23,2968,0,1,1
8.06,24,24,0,1,10,1,2969,0,1,1
7.1,12,24,1,0,136,152,2970,0,4,1
8.09,26,23,1,2,20,84,2971,0,0,1
6.18,9,11,1,0,6,86,2972,3,4,1
7.42,13,24,1,8,12,146,2973,0,1,1
7.15,1,24,1,0,3,299,2974,3,1,1
6.99,12,24,1,0,29,121,2975,0,26,1
5.84,13,3,1,0,136,153,2976,0,3,1
6.63,2,23,1,8,12,36,2977,3,0,1
7.15,13,24,0,3,42,380,2978,0,1,1
6.16,12,23,1,2,20,102,2979,0,6,1
5.5,1,50,1,18,241,14,2980,2,5,1
5.0,23,24,1,0,3,3,2981,0,1,1
7.36,13,24,1,0,6,103,2982,0,1,1
6.72,13,24,0,1,29,146,2983,0,1,1
6.06,4,24,2,1,48,22,2984,2,6,1
5.82,1,28,1,2,31,176,2985,1,0,1
6.97,12,23,1,1,6,177,2986,0,0,1
5.27,4,8,1,0,312,162,2987,4,0,1
5.0,50,25,3,0,3,3,2988,0,1,1
7.95,1,27,1,0,24,171,2989,2,1,1
6.22,13,23,1,11,9,182,2990,0,2,1
5.79,12,3,1,0,43,178,2991,0,0,1
7.38,12,23,1,0,8,78,2992,0,0,1
6.59,49,24,3,1,58,299,2993,0,0,1
3.47,1,5,0,0,62,169,2994,3,11,1
7.13,1,71,3,1,313,299,2995,1,0,1
7.2,2,5,1,0,314,299,2996,3,1,1
7.13,1,31,2,10,120,153,2997,2,2,1
7.22,2,28,2,10,120,75,2998,2,1,1
8.48,25,24,0,1,8,179,2999,0,1,1
6.07,5,4,2,0,62,142,3000,3,1,1
6.89,13,24,0,1,8,137,3001,0,26,1
6.5,12,24,1,2,12,21,3002,0,1,1
7.5,13,23,1,1,12,15,3003,0,0,1
7.48,1,1,1,3,8,179,3004,1,0,1
7.29,13,24,0,8,14,154,3005,0,26,1
6.2,8,1,3,0,19,46,3006,3,1,1
5.79,3,40,3,0,19,46,3007,3,1,1
8.12,1,126,1,3,315,123,3008,1,1,1
7.17,12,24,0,1,6,206,3009,0,0,1
7.27,1,24,2,0,12,5,3010,3,1,1
7.24,1,52,0,18,20,5,3011,2,2,1
8.08,12,24,1,0,2,23,3012,0,1,1
7.26,12,24,1,0,29,146,3013,0,3,1
7.04,12,24,1,0,2,123,3014,0,11,1
7.28,13,3,0,0,316,168,3015,4,0,1
8.05,1,46,1,3,310,316,3016,1,0,1
7.76,1,112,1,1,2,3,3017,1,1,1
7.06,12,24,1,0,2,103,3018,0,1,1
8.28,25,24,1,0,12,15,3019,0,1,1
7.7,1,73,1,1,42,125,3020,1,0,1
5.0,102,3,3,0,20,151,3021,0,10,1
6.97,13,13,1,0,19,171,3022,0,1,1
7.87,1,25,1,0,12,15,3023,3,1,1
8.11,11,23,1,0,6,86,3024,0,1,1
6.73,1,11,1,0,12,5,3025,2,2,1
7.51,1,24,1,0,12,78,3026,3,4,1
7.05,12,24,1,0,2,23,3027,0,1,1
6.16,2,30,2,3,120,117,3028,2,1,1
6.24,1,6,1,1,317,416,3029,14,0,1
8.78,26,24,0,0,6,18,3030,0,4,1
7.39,13,24,1,1,14,8,3031,0,0,1
6.69,12,4,3,0,8,410,3032,0,3,1
6.91,1,96,3,0,22,29,3033,1,1,1
6.68,14,22,1,0,2,6,3034,0,26,1
7.39,1,6,3,3,318,316,3035,1,0,1
6.5,1,55,2,0,43,89,3036,2,1,1
7.47,1,58,0,4,0,15,3037,1,1,1
5.78,1,2,3,12,9,157,3038,3,0,1
5.0,22,25,1,0,22,171,3039,0,1,1
7.15,12,23,2,1,10,154,3040,0,4,1
7.52,51,21,1,15,2,171,3041,0,26,1
8.0,25,25,1,1,25,21,3042,0,4,1
5.8,12,12,1,0,20,1,3043,0,0,1
7.38,1,115,0,1,319,299,3044,1,1,1
6.74,1,5,1,0,301,147,3045,3,1,1
5.93,1,9,1,0,301,103,3046,3,1,1
6.78,1,71,3,2,58,299,3047,1,0,1
5.8,3,14,2,10,320,90,3048,4,0,1
8.39,39,25,0,1,25,3,3049,0,1,1
6.75,10,1,1,11,19,380,3050,3,1,1
7.6,1,121,1,0,6,86,3051,1,26,1
6.54,2,27,2,10,120,117,3052,2,1,1
6.7,52,24,1,2,2,122,3053,0,0,1
7.35,26,23,1,1,2,177,3054,0,1,1
5.3,12,15,0,8,65,380,3055,0,2,1
7.34,1,12,1,2,18,86,3056,3,1,1
6.41,1,26,2,10,321,180,3057,2,2,1
7.95,12,24,1,0,12,123,3058,0,1,1
5.0,2,30,1,6,8,3,3059,2,1,1
7.37,1,24,2,0,140,122,3060,2,4,1
6.42,13,24,0,16,6,62,3061,0,0,1
6.31,13,20,1,0,2,4,3062,0,26,1
5.98,13,3,3,0,306,172,3063,0,0,1
7.55,13,23,2,3,136,147,3064,0,2,1
6.59,12,2,1,0,301,9,3065,0,11,1
8.1,2,23,1,0,6,18,3066,2,3,1
6.94,12,20,2,3,2,4,3067,0,1,1
6.76,1,23,1,2,10,22,3068,3,5,1
5.0,4,7,3,0,248,5,3069,3,1,1
5.0,4,6,3,0,248,5,3070,3,1,1
6.27,12,23,2,0,12,152,3071,0,1,1
6.32,1,30,3,4,12,78,3072,3,0,1
5.66,1,30,3,2,12,78,3073,3,0,1
6.34,1,30,3,7,12,78,3074,3,4,1
6.14,1,30,3,2,12,78,3075,3,0,1
7.05,1,30,3,19,12,78,3076,3,0,1
6.54,13,24,1,8,8,46,3077,0,1,1
6.93,12,23,1,11,322,270,3078,0,2,1
6.58,12,24,1,0,233,4,3079,0,4,1
5.44,12,24,0,0,316,168,3080,4,0,1
5.47,12,3,1,0,100,166,3081,0,3,1
6.3,20,22,1,0,2,6,3082,0,26,1
7.78,24,24,1,0,48,1,3083,0,4,1
7.23,1,5,3,2,90,147,3084,14,14,1
7.88,13,24,1,0,12,84,3085,0,5,1
6.72,12,23,1,16,18,46,3086,0,0,1
6.67,3,30,3,0,279,234,3087,2,1,1
7.45,1,111,1,1,47,177,3088,1,0,1
6.82,12,23,2,1,29,2,3089,0,1,1
7.35,13,24,1,0,9,5,3090,0,1,1
6.89,1,23,1,3,6,144,3091,3,2,1
7.66,13,24,1,1,12,5,3092,0,1,1
6.82,12,24,1,0,65,123,3093,0,4,1
6.67,12,3,1,0,298,153,3094,0,3,1
8.28,25,25,1,1,6,86,3095,0,1,1
7.68,13,23,1,0,6,86,3096,0,3,1
6.75,12,2,1,0,100,162,3097,0,1,1
7.58,21,7,3,0,19,29,3098,0,1,1
7.78,12,24,1,2,12,78,3099,0,4,1
7.38,1,20,1,0,310,102,3100,2,1,1
8.0,38,24,1,0,310,102,3101,0,1,1
8.23,13,24,1,0,60,1,3102,0,2,1
7.33,12,23,1,4,100,171,3103,0,0,1
5.51,4,6,2,21,48,22,3104,3,6,1
7.71,13,23,1,3,19,21,3105,0,2,1
6.55,12,24,1,0,12,147,3106,0,4,1
7.14,24,24,2,1,10,123,3107,0,4,1
7.3,12,24,0,1,6,206,3108,0,0,1
7.83,3,23,0,1,8,179,3109,2,1,1
7.18,12,24,1,7,12,88,3110,0,1,1
7.17,1,27,1,0,17,43,3111,2,1,1
7.46,13,24,0,0,19,15,3112,0,1,1
6.78,12,23,1,0,5,11,3113,0,1,1
7.39,12,24,1,0,12,78,3114,0,0,1
7.48,13,4,1,0,12,410,3115,0,11,1
5.52,2,28,1,1,23,1,3116,2,1,1
8.23,1,2,1,8,12,36,3117,1,0,1
6.31,6,3,1,0,0,8,3118,3,0,1
7.2,2,29,2,11,120,153,3119,2,2,1
7.56,12,24,1,0,12,78,3120,0,4,1
6.9,12,24,2,0,12,13,3121,0,4,1
8.11,24,24,1,0,6,168,3122,0,0,1
8.12,75,24,1,0,2,182,3123,0,1,1
7.04,1,22,1,0,5,182,3124,2,1,1
5.0,1,98,3,6,34,44,3125,1,1,1
6.13,12,24,0,1,12,270,3126,0,26,1
6.48,25,24,0,1,323,5,3127,0,1,1
6.44,52,24,3,0,22,29,3128,0,1,1
6.42,3,24,1,0,6,86,3129,4,4,1
7.4,12,24,1,1,20,159,3130,0,1,1
7.65,20,24,1,0,6,18,3131,0,1,1
6.99,12,24,1,3,2,171,3132,0,0,1
6.73,64,24,1,26,286,6,3133,0,9,1
7.81,13,23,1,8,12,206,3134,0,6,1
7.7,1,102,1,3,324,15,3135,1,0,1
7.19,13,24,1,3,0,102,3136,0,4,1
5.0,2,30,2,21,8,19,3137,0,3,1
8.21,1,106,1,0,3,299,3138,3,1,1
6.04,7,5,1,0,316,168,3139,4,0,1
6.38,12,23,2,1,12,147,3140,0,2,1
6.54,214,23,3,0,2,6,3141,0,26,1
7.24,10,24,0,0,136,163,3142,0,4,1
7.52,1,56,0,4,0,15,3143,1,1,1
7.37,1,58,0,4,0,15,3144,1,1,1
7.46,1,59,0,4,0,15,3145,1,1,1
7.26,10,24,1,0,100,88,3146,0,4,1
7.27,1,22,1,0,60,86,3147,3,2,1
6.6,6,3,2,0,12,22,3148,3,4,1
6.29,12,23,1,0,310,5,3149,0,6,1
7.14,1,24,0,1,8,179,3150,3,1,1
7.28,93,23,1,0,2,6,3151,0,26,1
4.77,1,2,1,0,301,9,3152,3,11,1
3.41,12,4,0,2,301,5,3153,0,1,1
7.79,25,25,3,1,2,206,3154,0,0,1
8.29,11,24,1,0,6,86,3155,0,1,1
6.91,22,23,0,0,6,23,3156,0,0,1
6.44,11,24,0,1,6,86,3157,0,0,1
7.3,12,24,1,0,10,9,3158,0,4,1
7.06,13,4,1,7,2,181,3159,0,0,1
6.63,9,10,1,0,15,262,3160,3,1,1
5.88,13,4,1,0,2,4,3161,3,26,1
6.64,12,23,0,1,8,88,3162,0,1,1
6.03,1,11,2,0,288,160,3163,3,1,1
5.0,151,5,3,15,3,44,3164,0,1,1
5.76,6,13,1,2,12,21,3165,3,1,1
7.78,1,53,1,0,63,168,3166,1,0,1
6.65,2,21,2,10,325,182,3167,2,1,1
6.57,1,1,1,2,11,30,3168,4,1,1
6.55,63,25,3,0,4,44,3169,0,3,1
7.78,1,62,1,1,11,410,3170,1,1,1
6.95,1,28,1,2,2,122,3171,3,0,1
8.6,25,22,1,0,11,182,3172,0,1,1
7.22,1,93,0,1,0,124,3173,3,0,1
7.63,7,2,1,0,12,78,3174,3,4,1
6.44,13,24,1,0,42,270,3175,0,4,1
7.78,10,25,1,1,283,299,3176,0,0,1
7.22,1,31,1,0,64,43,3177,3,1,1
6.03,12,24,1,1,9,182,3178,0,4,1
7.69,12,24,0,1,42,175,3179,0,1,1
6.46,3,27,1,0,140,299,3180,3,0,1
8.2,12,23,1,0,10,182,3181,0,4,1
6.5,49,23,1,5,96,206,3182,0,9,1
6.78,14,4,1,0,62,122,3183,0,11,1
6.71,13,24,0,1,5,137,3184,0,1,1
6.37,1,25,2,10,120,153,3185,2,2,1
5.86,51,24,1,1,2,3,3186,0,26,1
5.0,1,90,3,2,140,237,3187,1,5,1
6.75,12,11,1,8,5,183,3188,0,0,1
5.09,5,29,3,0,6,43,3189,3,1,1
7.23,1,98,0,1,24,182,3190,1,1,1
6.37,2,29,1,15,136,184,3191,2,0,1
5.97,48,5,1,0,51,98,3192,0,10,1
5.0,46,25,3,0,3,3,3193,0,0,1
6.61,1,101,1,1,6,86,3194,3,4,1
7.58,12,24,1,0,2,43,3195,0,1,1
6.4,13,4,3,0,2,410,3196,0,0,1
7.0,1,27,1,0,8,1,3197,2,3,1
6.92,1,39,2,0,12,147,3198,2,4,1
7.02,12,24,1,0,8,5,3199,0,3,1
6.19,12,24,1,1,8,22,3200,0,0,1
7.88,13,24,1,0,0,0,3201,0,0,1
5.0,164,25,1,0,22,29,3202,0,1,1
6.29,1,24,0,16,6,62,3203,3,0,1
7.39,1,28,1,0,19,9,3204,2,1,1
5.0,199,10,1,0,22,29,3205,0,3,1
6.62,12,4,3,0,2,410,3206,0,11,1
5.57,10,3,1,0,42,279,3207,0,3,1
7.3,1,2,1,0,11,410,3208,4,1,1
6.14,1,4,3,14,12,84,3209,14,5,1
7.95,1,50,1,0,17,5,3210,1,4,1
6.53,1,2,1,0,6,18,3211,3,3,1
7.8,13,24,1,0,11,179,3212,0,1,1
7.22,10,24,1,0,100,163,3213,0,1,1
5.86,1,10,3,5,55,102,3214,3,10,1
6.79,12,2,1,0,100,162,3215,0,1,1
7.29,1,24,1,0,65,121,3216,2,26,1
8.01,12,24,1,0,10,0,3217,0,1,1
7.3,10,23,1,0,12,123,3218,0,1,1
6.53,12,24,1,2,20,373,3219,0,9,1
7.44,12,23,1,0,20,103,3220,0,3,1
6.63,1,89,0,1,8,4,3221,1,26,1
6.1,12,23,1,15,10,109,3222,0,6,1
5.51,13,5,1,0,8,103,3223,3,2,1
8.53,25,24,1,0,24,15,3224,0,1,1
8.35,1,23,1,3,6,43,3225,2,1,1
7.3,12,24,0,0,2,358,3226,0,0,1
4.71,1,2,3,14,90,185,3227,14,14,1
7.38,12,23,1,0,12,81,3228,0,1,1
6.86,1,15,1,8,12,206,3229,2,6,1
5.0,26,5,1,15,25,165,3230,0,10,1
6.5,3,30,2,7,326,215,3231,2,2,1
7.76,2,24,1,0,33,0,3232,2,1,1
7.53,26,23,1,1,6,182,3233,0,4,1
7.17,13,24,0,1,136,124,3234,0,4,1
7.24,2,31,2,8,120,117,3235,2,1,1
7.87,1,15,1,0,17,5,3236,1,1,1
5.0,10,4,1,0,210,38,3237,4,1,1
6.84,2,13,1,0,19,21,3238,3,0,1
7.74,13,23,0,0,19,125,3239,0,3,1
7.29,12,24,0,0,17,0,3240,0,4,1
7.21,1,5,1,14,12,206,3241,14,6,1
6.84,1,25,1,20,327,39,3242,1,0,1
8.12,24,24,0,1,42,121,3243,0,1,1
7.31,1,25,1,3,328,49,3244,1,0,1
6.82,7,6,1,7,12,78,3245,3,0,1
5.39,1,15,1,27,65,15,3246,3,2,1
6.37,12,3,1,0,298,359,3247,0,3,1
7.23,1,24,0,0,100,88,3248,2,4,1
6.9,1,85,1,3,162,299,3249,1,1,1
6.43,12,23,1,8,211,130,3250,0,2,1
7.09,12,24,1,0,6,86,3251,0,0,1
7.27,1,71,3,16,313,299,3252,1,0,1
6.52,12,24,2,0,136,186,3253,0,4,1
6.47,1,28,2,10,120,117,3254,2,1,1
6.0,12,3,1,0,290,153,3255,0,1,1
7.35,1,5,1,0,65,5,3256,2,11,1
7.07,12,23,1,1,12,1,3257,0,1,1
7.32,10,23,1,0,17,1,3258,0,1,1
6.45,12,24,1,2,20,146,3259,0,26,1
6.69,24,24,0,1,12,21,3260,0,6,1
4.57,1,39,1,2,16,193,3261,2,1,1
7.85,25,24,1,11,25,3,3262,0,1,1
7.16,1,52,1,3,2,171,3263,1,0,1
6.82,51,1,1,0,6,0,3264,3,1,1
6.55,2,2,1,0,301,162,3265,3,1,1
5.17,4,8,2,1,12,22,3266,3,0,1
6.36,1,88,1,3,55,182,3267,1,5,1
5.65,4,3,1,15,63,187,3268,0,26,1
7.52,12,23,1,0,20,109,3269,0,3,1
6.82,15,4,1,0,2,122,3270,0,1,1
7.57,12,23,1,0,8,43,3271,0,3,1
8.57,1,45,1,2,6,41,3272,3,1,1
7.74,1,113,0,1,18,15,3273,1,0,1
6.57,12,24,0,0,12,8,3274,0,1,1
7.28,1,96,3,0,124,29,3275,1,1,1
7.72,12,24,1,0,9,43,3276,0,1,1
6.76,6,5,2,1,10,154,3277,3,4,1
6.92,13,23,2,3,5,22,3278,0,1,1
7.55,24,13,1,0,329,147,3279,0,1,1
7.17,13,24,1,1,12,206,3280,0,0,1
7.04,13,24,1,0,60,86,3281,0,2,1
8.06,1,95,1,0,43,29,3282,1,1,1
7.66,1,98,0,1,6,86,3283,1,26,1
5.98,12,23,1,0,2,0,3284,0,1,1
6.88,12,24,1,1,224,88,3285,0,26,1
7.11,2,19,2,8,188,90,3286,2,1,1
6.73,13,30,1,0,29,1,3287,3,4,1
8.11,1,103,3,3,18,123,3288,1,5,1
7.19,11,23,1,0,6,86,3289,0,4,1
7.09,12,23,1,2,10,43,3290,0,2,1
7.43,13,23,1,1,19,21,3291,0,0,1
6.07,3,7,1,4,330,15,3292,4,0,1
7.08,12,23,1,0,6,18,3293,0,14,1
6.79,148,24,1,1,2,126,3294,0,1,1
5.71,1,1,1,1,12,84,3295,4,6,1
8.0,1,83,1,0,8,78,3296,1,0,1
6.04,1,28,1,15,19,380,3297,2,4,1
6.95,1,44,2,0,331,147,3298,2,4,1
7.72,2,18,0,0,6,168,3299,3,0,1
7.61,1,20,1,0,29,123,3300,2,1,1
6.42,25,24,1,1,18,0,3301,0,0,1
7.33,12,24,1,0,2,182,3302,0,1,1
6.43,1,24,1,0,2,6,3303,3,26,1
6.55,1,48,1,27,2,171,3304,1,26,1
6.79,33,24,1,1,20,102,3305,0,0,1
7.52,12,23,1,1,5,103,3306,0,1,1
7.63,10,24,1,0,7,15,3307,2,1,1
5.0,1,8,3,12,191,239,3308,1,6,1
6.89,1,14,3,11,24,1,3309,3,1,1
6.17,12,24,2,0,12,17,3310,0,1,1
7.36,1,29,2,10,120,117,3311,2,1,1
7.67,12,24,0,1,332,162,3312,0,9,1
6.76,12,23,1,3,19,9,3313,0,2,1
7.1,12,11,1,8,5,183,3314,0,0,1
7.99,5,25,0,0,6,18,3315,0,4,1
7.18,12,13,1,0,12,380,3316,0,1,1
7.88,12,24,1,0,42,1,3317,0,1,1
6.79,24,23,1,1,6,86,3318,0,4,1
8.72,10,24,1,2,6,41,3319,0,1,1
7.67,12,23,1,0,10,15,3320,0,1,1
5.91,1,23,0,1,22,59,3321,3,1,1
7.73,102,24,1,0,2,86,3322,0,1,1
6.88,1,23,1,0,100,163,3323,2,1,1
7.07,1,12,1,0,100,103,3324,3,3,1
6.03,1,16,2,10,333,188,3325,2,0,1
7.85,5,24,1,1,6,187,3326,2,1,1
6.05,51,23,1,12,142,102,3327,0,26,1
7.67,12,22,1,2,5,3,3328,0,1,1
6.57,12,3,1,0,100,153,3329,0,3,1
8.63,11,23,1,3,6,171,3330,0,1,1
8.13,10,24,0,0,6,86,3331,0,1,1
7.52,13,24,1,0,9,78,3332,0,4,1
6.9,12,24,1,0,9,9,3333,0,3,1
7.53,24,23,0,1,67,109,3334,0,1,1
5.59,12,24,2,0,224,152,3335,0,4,1
7.68,13,24,1,0,12,78,3336,0,0,1
7.26,12,24,0,20,60,1,3337,0,9,1
8.22,12,28,0,1,6,25,3338,0,2,1
7.81,12,24,0,1,24,3,3339,0,1,1
6.53,2,2,1,0,301,162,3340,3,1,1
7.15,26,25,3,5,25,175,3341,0,8,1
3.6,5,7,1,1,334,464,3342,4,26,1
4.87,1,3,1,1,33,15,3343,14,14,1
7.29,12,24,0,1,12,15,3344,0,1,1
5.0,48,9,1,2,25,119,3345,0,1,1
8.24,4,27,1,9,33,48,3346,0,1,1
8.4,24,23,0,1,11,182,3347,0,1,1
6.5,13,4,1,7,2,181,3348,0,0,1
6.09,13,24,0,1,9,4,3349,0,26,1
6.91,12,24,0,1,20,88,3350,0,4,1
7.04,1,93,0,1,6,170,3351,1,1,1
7.04,13,24,0,1,24,410,3352,0,1,1
7.19,2,26,0,1,324,410,3353,2,1,1
7.39,52,25,1,2,2,380,3354,0,0,1
7.44,12,23,0,1,6,86,3355,0,0,1
6.24,51,11,1,2,80,6,3356,0,9,1
8.41,12,22,1,0,5,124,3357,0,11,1
7.53,25,24,0,6,74,299,3358,0,1,1
7.4,1,2,3,8,318,316,3359,3,0,1
7.18,12,23,1,0,48,123,3360,0,4,1
6.82,12,23,1,0,10,17,3361,0,4,1
5.59,1,3,1,1,89,206,3362,3,26,1
5.49,24,11,1,0,8,373,3363,0,0,1
5.0,26,24,3,0,3,44,3364,0,1,1
5.77,1,5,1,0,142,89,3365,14,26,1
6.05,12,23,1,0,7,5,3366,0,26,1
5.44,13,23,1,11,12,84,3367,0,0,1
7.03,1,71,3,2,313,299,3368,1,0,1
6.49,13,24,1,0,5,9,3369,0,4,1
6.61,24,24,0,1,20,21,3370,0,0,1
7.44,140,23,1,8,2,171,3371,0,26,1
6.58,4,10,1,8,12,36,3372,3,0,1
8.03,12,24,0,1,6,189,3373,0,4,1
6.87,12,24,1,1,5,373,3374,0,26,1
6.77,13,24,1,2,12,190,3375,0,0,1
7.88,1,63,1,0,20,130,3376,2,1,1
7.15,1,11,1,0,100,103,3377,2,3,1
