anime_id,name,genre,type,episodes,rating,genre_1
22817,Kindaichi Shounen no Jikenbo Returns,"Mystery, Shounen",TV,25,7.42,Shounen
17259,Kuroko no Basket: Oshaberi Shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,Comedy
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,7.42,Comedy
738,MÄR,"Action, Adventure, Comedy, Fantasy, Shounen",TV,102,7.42,Comedy
2294,Mobile Suit Gundam Seed Destiny Special Edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,Action
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,Comedy
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","Comedy, Romance, School",OVA,1,7.42,Comedy
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,Action
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,Action
1255,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,Adventure
1259,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,Adventure
1381,Seikai no Monshou Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,Action
867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,Comedy
869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,Comedy
2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,Comedy
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,Comedy
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,7.42,Action
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,Fantasy
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,Comedy
5525,07-Ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,25,7.41,Action
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,Comedy
1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,Action
3549,Allison to Lillia,"Action, Adventure, Shounen",TV,26,7.41,Action
5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,Comedy
3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,Comedy
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,Comedy
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.41,Adventure
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,Comedy
12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,Shounen
287,Grappler Baki (TV),"Shounen, Sports",TV,24,7.41,Shounen
20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,7.41,Comedy
27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,Action
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,Sci-Fi
953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,Action
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"Comedy, School, Shoujo",Special,1,7.41,Comedy
147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,Drama
16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,Comedy
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"Adventure, Shounen, Supernatural",Movie,1,7.41,Adventure
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,Comedy
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,Comedy
3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,Comedy
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,1,7.41,Action
2926,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,Drama
272,Noir,"Action, Drama, Mystery",TV,26,7.41,Action
28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,Action
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,Supernatural
10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,Comedy
2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,Comedy
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.41,Action
1329,Rail of the Star: A True Story of Children,"Drama, Historical",Movie,1,7.41,Drama
2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,Comedy
22273,Selector Infected WIXOSS,"Game, Psychological",TV,12,7.41,Psychological
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,Comedy
5226,Souten Kouro,"Action, Adventure, Historical",TV,26,7.41,Action
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",OVA,1,7.41,Kids
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,Comedy
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,Comedy
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,Comedy
5356,Canaan,"Action, Seinen",TV,13,7.4,Action
15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,Action
20479,Choujigen Game Neptune The Animation OVA,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,Comedy
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Movie,1,7.4,Comedy
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,Comedy
32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,Unknown,7.4,Sci-Fi
3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",Movie,1,7.4,Comedy
30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,Unknown,7.4,Comedy
12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,Comedy
1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Movie,1,7.4,Fantasy
1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,Drama
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,Comedy
2808,Irregular Hunter X: The Day of Sigma,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,Action
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"Drama, Magic, Shounen, Slice of Life",TV,12,7.4,Drama
99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,Comedy
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,Comedy
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,Fantasy
4062,Musashi no Ken,"Shounen, Sports",TV,72,7.4,Shounen
5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,Comedy
12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",TV,13,7.4,Romance
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,Comedy
4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",TV,52,7.4,Comedy
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,Action
4921,Ramayana: The Legend of Prince Rama,Adventure,Movie,1,7.4,Adventure
2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Movie,1,7.4,Action
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,Comedy
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,Comedy
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,Comedy
9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Fantasy, Military",OVA,2,7.4,Action
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,Comedy
3089,The Sky Crawlers,"Drama, Military",Movie,1,7.4,Drama
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,Action
3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,Drama
935,Witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,Action
14951,Wonderful Rush,Music,Music,1,7.4,Music
92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,Adventure
713,Air Movie,"Drama, Romance, Supernatural",Movie,1,7.39,Drama
3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,Comedy
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",OVA,3,7.39,Comedy
2675,Doraemon Movie 17: Nobita to Ginga Express,Fantasy,Movie,1,7.39,Fantasy
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",Movie,1,7.39,Comedy
2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,Comedy
4726,Druaga no Tou: The Sword of Uruk,"Adventure, Fantasy",TV,12,7.39,Adventure
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,Comedy
664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,Comedy
3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,Action
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,Fantasy
4639,Gosenzo-sama Banbanzai!,"Comedy, Sci-Fi",OVA,6,7.39,Comedy
386,H2,"Comedy, Romance, Shounen, Sports",TV,41,7.39,Comedy
1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life",TV,52,7.39,Adventure
3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",TV,42,7.39,Drama
13271,Hunter x Hunter Movie: Phantom Rouge,"Action, Adventure, Shounen, Super Power",Movie,1,7.39,Action
6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural",TV,23,7.39,Kids
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,Action
8068,Kuroshitsuji Picture Drama,"Demons, Supernatural",Special,1,7.39,Supernatural
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,7.39,Action
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,Comedy
6512,Nyan Koi!,"Comedy, Harem, Romance",TV,12,7.39,Comedy
8423,Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports",OVA,2,7.39,Comedy
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Movie,1,7.39,Comedy
6713,Ranma ½: Nettou Uta Gassen,"Comedy, Music",OVA,2,7.39,Comedy
2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,Comedy
1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,Comedy
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,Comedy
3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,Comedy
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,Comedy
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,Comedy
7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,Comedy
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Shounen",Movie,1,7.39,Action
306,Abenobashi Mahou☆Shoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,Comedy
32977,Aggressive Retsuko,"Comedy, Music",TV,Unknown,7.38,Comedy
282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,Action
11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,Comedy
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,Comedy
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,Comedy
6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,Romance
5675,Basquash!,"Ecchi, Mecha, Shounen, Sports",TV,26,7.38,Shounen
1521,Black Jack the Movie,Drama,Movie,1,7.38,Drama
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.38,Comedy
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.38,Comedy
2660,Doraemon: Nobita&#039;s the Night Before a Wedding,Fantasy,Movie,1,7.38,Fantasy
1858,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life",TV,12,7.38,Comedy
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,Action
14645,Hiiro no Kakera Dai Ni Shou,"Fantasy, Romance, Shoujo, Supernatural",TV,13,7.38,Fantasy
9013,Kuruneko Season 2,"Comedy, Slice of Life",TV,49,7.38,Comedy
1374,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen",TV,26,7.38,Adventure
1432,Lupin III: Fuuma Ichizoku no Inbou,"Action, Adventure, Comedy, Shounen",Movie,1,7.38,Comedy
3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life",TV,30,7.38,Comedy
2152,Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,7.38,Comedy
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,7.38,Comedy
33190,Planetarian: Hoshi no Hito,Magic,Movie,1,7.38,Magic
10448,Rain Town,Drama,ONA,1,7.38,Drama
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",OVA,1,7.38,Comedy
4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi",TV,12,7.38,Action
10884,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life",TV,12,7.38,School
4015,School Rumble San Gakki,"Comedy, Romance, School, Shounen",OVA,2,7.38,Comedy
4581,Shikabane Hime: Aka,"Action, Horror, Martial Arts",TV,13,7.38,Action
152,Solty Rei,"Action, Sci-Fi, Super Power",TV,24,7.38,Action
75,Soukyuu no Fafner: Dead Aggressor,"Action, Drama, Mecha, Military, Sci-Fi",TV,25,7.38,Action
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",TV,25,7.38,Drama
30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",TV,12,7.38,Comedy
3009,Tiger Mask,"Action, Drama, Shounen, Sports",TV,105,7.38,Action
3088,Tokyo Marble Chocolate,"Romance, Slice of Life",OVA,2,7.38,Romance
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,Comedy
9117,Amagami SS OVA,"Romance, School",OVA,6,7.37,Romance
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,Comedy
1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47,7.37,Action
6149,Chibi Maruko-chan (1995),"Comedy, Kids, School, Slice of Life",TV,Unknown,7.37,Comedy
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,Comedy
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",TV,13,7.37,Comedy
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,"Adventure, Comedy, Mystery, Shounen",OVA,1,7.37,Comedy
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.37,Comedy
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,Comedy
2670,Doraemon Movie 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.37,Comedy
381,Fushigi Yuugi OVA 2,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,6,7.37,Adventure
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,Comedy
655,Galaxy Angel 4,"Comedy, Sci-Fi",TV,13,7.37,Comedy
22013,Ghost in the Shell: Nyuumon Arise,Comedy,TV,26,7.37,Comedy
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.37,Comedy
32740,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,7.36,School
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,Action
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Special,6,7.37,Comedy
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,Comedy
10189,Hunter x Hunter Pilot,"Action, Adventure, Shounen, Super Power",OVA,1,7.37,Action
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,"Fantasy, Magic, School, Shoujo",Special,1,7.37,Fantasy
15735,Jormungand: Perfect Order - First Stage Soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,Action
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,Movie,1,7.37,Comedy
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,Comedy
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,Comedy
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,"Action, Mecha",OVA,1,7.37,Action
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.37,Sci-Fi
8857,Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life",OVA,1,7.37,Comedy
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.37,Comedy
9888,Shinryaku! Ika Musume Specials,Comedy,Special,2,7.37,Comedy
4028,Slayers Revolution,"Adventure, Comedy, Fantasy",TV,13,7.37,Comedy
1965,Sola,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.37,Drama
8934,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen",TV,25,7.37,Action
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,7.37,Comedy
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.37,Comedy
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Comedy, Harem, Music, Romance, Shoujo",TV,13,7.37,Comedy
20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",ONA,1,7.37,Comedy
975,Yokohama Kaidashi Kikou,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.37,Sci-Fi
9332,.hack//Quantum,"Action, Adventure, Fantasy, Game, Sci-Fi",OVA,3,7.36,Action
1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",OVA,8,7.36,Adventure
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.36,Comedy
3087,Cencoroll,"Action, Sci-Fi",Movie,1,7.36,Action
2383,Cybersix,"Action, Adventure, Romance, Sci-Fi",TV,13,7.36,Action
1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.36,Action
17917,Danball Senki Wars,"Action, Kids, Mecha",TV,37,7.36,Action
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.36,Comedy
23539,Gudetama,"Comedy, Kids",TV,Unknown,7.36,Comedy
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"Horror, Mystery, Psychological, Thriller",OVA,1,7.36,Mystery
14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,Comedy
16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,Action
31780,Kimi no Kokoro wa Kagayaiteru kai?,Music,Music,1,7.35,Music
15379,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,Comedy
32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,Comedy
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,Comedy
1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural",TV,24,7.36,Supernatural
190,Love Hina Again,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,7.36,Comedy
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,Drama
1609,Mai-Otome Zwei,"Action, Magic",OVA,4,7.36,Action
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,Comedy
8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,Comedy
94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,Action
13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,Drama
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,Comedy
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,Comedy
9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,Action
16868,Sukitte Ii na yo.: Dareka ga,"Romance, School, Shoujo",OVA,1,7.36,Romance
6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,Action
415,Tonari no Yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,Comedy
7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,Action
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,Sci-Fi
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",OVA,1,7.36,Comedy
30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,Action
17901,All Alone With You,"Fantasy, Music",Music,1,7.35,Fantasy
9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,School
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,Comedy
2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,7.35,Action
1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,Fantasy
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,Comedy
